Latitude (decimal degrees):	28.669
Longitude (decimal degrees):	77.414
Elevation (m):	202
Radiation database:	PVGIS-SARAH


Slope: 30 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140806:0550,460.9,167.67,437.55,8.68,70.5,31.64,3.43,0.0
20140806:0650,498.47,203.53,455.04,9.37,77.97,31.78,3.14,0.0
20140806:0750,533.24,283.23,424.96,10.0,72.98,31.92,2.85,0.0
20140806:0850,573.52,473.19,291.29,10.78,61.47,32.06,2.55,0.0
20140806:0950,444.07,297.04,286.87,8.4,48.64,31.79,2.59,0.0
20140806:1050,308.66,185.48,222.49,6.09,35.51,31.51,2.63,0.0
20140806:1150,158.66,88.19,138.98,3.69,22.39,31.23,2.68,0.0
20140806:1250,28.62,1.65,51.11,0.86,9.46,30.65,2.92,0.0
20140806:1350,0.0,0.0,0.0,0.0,0.0,30.06,3.17,0.0
20140806:1450,0.0,0.0,0.0,0.0,0.0,29.47,3.42,0.0
20140806:1550,0.0,0.0,0.0,0.0,0.0,29.0,3.49,0.0
20140806:1650,0.0,0.0,0.0,0.0,0.0,28.52,3.55,0.0
20140806:1750,0.0,0.0,0.0,0.0,0.0,28.05,3.61,0.0
20140806:1850,0.0,0.0,0.0,0.0,0.0,27.62,3.86,0.0
20140806:1950,0.0,0.0,0.0,0.0,0.0,27.18,4.11,0.0
20140806:2050,0.0,0.0,0.0,0.0,0.0,26.75,4.36,0.0
20140806:2150,0.0,0.0,0.0,0.0,0.0,26.49,4.28,0.0
20140806:2250,0.0,0.0,0.0,0.0,0.0,26.24,4.19,0.0
20140806:2350,0.0,0.0,0.0,0.0,0.0,25.98,4.11,0.0
20140807:0050,15.77,0.0,32.92,0.51,6.33,26.43,4.59,0.0
20140807:0150,114.55,58.66,113.5,3.12,19.2,26.88,5.07,0.0
20140807:0250,224.71,70.09,223.23,4.47,32.29,27.33,5.54,0.0
20140807:0350,280.3,54.46,306.19,5.3,45.44,28.39,5.63,0.0
20140807:0450,389.33,110.57,388.01,7.23,58.37,29.44,5.71,0.0
20140807:0550,578.4,358.36,387.84,10.55,70.34,30.5,5.79,0.0
20140807:0650,359.92,46.64,419.83,6.78,77.7,30.93,5.55,0.0
20140807:0750,486.28,185.76,444.96,8.98,72.76,31.36,5.31,0.0
20140807:0850,567.85,418.72,319.71,10.4,61.31,31.78,5.08,0.0
20140807:0950,219.52,14.06,277.14,4.26,48.5,31.45,4.78,0.0
20140807:1050,290.3,141.25,239.0,5.64,35.37,31.11,4.48,0.0
20140807:1150,161.35,94.77,135.28,3.74,22.25,30.77,4.18,0.0
20140807:1250,29.89,2.38,52.46,0.93,9.31,29.9,3.45,0.0
20140807:1350,0.0,0.0,0.0,0.0,0.0,29.02,2.72,0.0
20140807:1450,0.0,0.0,0.0,0.0,0.0,28.14,1.99,0.0
20140807:1550,0.0,0.0,0.0,0.0,0.0,27.83,2.07,0.0
20140807:1650,0.0,0.0,0.0,0.0,0.0,27.52,2.15,0.0
20140807:1750,0.0,0.0,0.0,0.0,0.0,27.21,2.23,0.0
20140807:1850,0.0,0.0,0.0,0.0,0.0,26.94,2.34,0.0
20140807:1950,0.0,0.0,0.0,0.0,0.0,26.67,2.46,0.0
20140807:2050,0.0,0.0,0.0,0.0,0.0,26.4,2.57,0.0
20140807:2150,0.0,0.0,0.0,0.0,0.0,26.28,2.53,0.0
20140807:2250,0.0,0.0,0.0,0.0,0.0,26.15,2.49,0.0
20140807:2350,0.0,0.0,0.0,0.0,0.0,26.03,2.46,0.0
20140808:0050,9.77,0.0,24.02,0.37,6.23,26.82,2.66,0.0
20140808:0150,64.06,2.39,94.79,1.45,19.11,27.62,2.86,0.0
20140808:0250,151.32,12.15,192.76,3.03,32.21,28.41,3.06,0.0
20140808:0350,222.49,19.72,273.42,4.3,45.35,28.97,2.89,0.0
20140808:0450,305.43,40.42,358.52,5.82,58.27,29.53,2.72,0.0
20140808:0550,280.57,15.41,353.67,5.4,70.18,30.09,2.55,0.0
20140808:0650,164.68,0.0,223.5,3.28,77.42,30.47,2.57,0.0
20140808:0750,90.48,0.0,131.31,1.93,72.53,30.85,2.6,0.0
20140808:0850,449.79,192.11,399.89,8.43,61.15,31.24,2.62,0.0
20140808:0950,437.0,278.36,294.62,8.21,48.35,31.04,2.47,0.0
20140808:1050,292.41,151.61,234.68,5.72,35.23,30.85,2.32,0.0
20140808:1150,165.67,115.06,123.86,3.94,22.1,30.65,2.17,0.0
20140808:1250,25.57,0.96,46.94,0.75,9.16,29.52,2.12,0.0
20140808:1350,0.0,0.0,0.0,0.0,0.0,28.38,2.07,0.0
20140808:1450,0.0,0.0,0.0,0.0,0.0,27.24,2.03,0.0
20140808:1550,0.0,0.0,0.0,0.0,0.0,27.01,1.71,0.0
20140808:1650,0.0,0.0,0.0,0.0,0.0,26.79,1.38,0.0
20140808:1750,0.0,0.0,0.0,0.0,0.0,26.56,1.06,0.0
20140808:1850,0.0,0.0,0.0,0.0,0.0,26.41,1.35,0.0
20140808:1950,0.0,0.0,0.0,0.0,0.0,26.25,1.64,0.0
20140808:2050,0.0,0.0,0.0,0.0,0.0,26.1,1.93,0.0
20140808:2150,0.0,0.0,0.0,0.0,0.0,26.02,1.87,0.0
20140808:2250,0.0,0.0,0.0,0.0,0.0,25.94,1.81,0.0
20140808:2350,0.0,0.0,0.0,0.0,0.0,25.86,1.75,0.0
20140809:0050,14.54,0.0,31.14,0.48,6.12,26.3,2.03,0.0
20140809:0150,111.95,48.32,118.62,2.91,19.01,26.73,2.3,0.0
20140809:0250,278.97,183.19,182.75,5.77,32.12,27.17,2.58,0.0
20140809:0350,358.41,153.83,308.46,6.79,45.26,27.78,2.54,0.0
20140809:0450,554.05,439.42,283.13,10.33,58.16,28.4,2.5,0.0
20140809:0550,325.66,34.78,390.17,6.19,70.01,29.01,2.46,0.0
20140809:0650,501.19,204.19,454.65,9.35,77.15,29.04,2.23,0.0
20140809:0750,426.09,116.37,442.08,8.01,72.3,29.07,2.01,0.0
20140809:0850,216.19,3.87,283.26,4.21,60.97,29.1,1.79,0.0
20140809:0950,423.85,248.18,306.43,7.94,48.2,28.88,1.53,0.0
20140809:1050,292.74,151.39,233.94,5.7,35.08,28.65,1.26,0.0
20140809:1150,145.73,59.43,146.72,3.24,21.95,28.42,0.99,0.0
20140809:1250,29.31,2.66,51.36,0.93,9.0,28.37,1.24,0.0
20140809:1350,0.0,0.0,0.0,0.0,0.0,28.31,1.49,0.0
20140809:1450,0.0,0.0,0.0,0.0,0.0,28.25,1.74,0.0
20140809:1550,0.0,0.0,0.0,0.0,0.0,27.95,1.59,0.0
20140809:1650,0.0,0.0,0.0,0.0,0.0,27.65,1.43,0.0
20140809:1750,0.0,0.0,0.0,0.0,0.0,27.35,1.28,0.0
20140809:1850,0.0,0.0,0.0,0.0,0.0,27.13,1.02,0.0
20140809:1950,0.0,0.0,0.0,0.0,0.0,26.91,0.75,0.0
20140809:2050,0.0,0.0,0.0,0.0,0.0,26.69,0.48,0.0
20140809:2150,0.0,0.0,0.0,0.0,0.0,26.54,0.46,0.0
20140809:2250,0.0,0.0,0.0,0.0,0.0,26.4,0.45,0.0
20140809:2350,0.0,0.0,0.0,0.0,0.0,26.25,0.43,0.0
20140810:0050,6.99,0.0,19.57,0.3,6.02,26.69,0.62,0.0
20140810:0150,107.66,38.43,121.66,2.71,18.92,27.14,0.8,0.0
20140810:0250,275.96,183.38,183.03,5.75,32.03,27.58,0.99,0.0
20140810:0350,436.08,352.23,222.7,8.5,45.17,28.5,0.76,0.0
20140810:0450,214.94,5.68,282.38,4.22,58.05,29.42,0.52,0.0
20140810:0550,105.65,0.0,150.86,2.21,69.84,30.35,0.29,0.0
20140810:0650,184.96,0.0,251.44,3.69,76.86,30.45,0.35,0.0
20140810:0750,105.59,0.0,150.86,2.21,72.06,30.56,0.42,0.0
20140810:0850,436.01,187.44,399.06,8.33,60.79,30.67,0.48,0.0
20140810:0950,282.45,54.92,322.11,5.48,48.05,30.69,0.53,0.0
20140810:1050,42.87,0.0,70.77,1.04,34.93,30.72,0.58,0.0
20140810:1150,23.56,0.0,44.7,0.66,21.8,30.74,0.63,0.0
20140810:1250,9.11,0.0,23.28,0.34,8.83,29.89,0.69,0.0
20140810:1350,0.0,0.0,0.0,0.0,0.0,29.03,0.74,0.0
20140810:1450,0.0,0.0,0.0,0.0,0.0,28.17,0.79,0.0
20140810:1550,0.0,0.0,0.0,0.0,0.0,27.84,0.99,0.0
20140810:1650,0.0,0.0,0.0,0.0,0.0,27.51,1.2,0.0
20140810:1750,0.0,0.0,0.0,0.0,0.0,27.18,1.41,0.0
20140810:1850,0.0,0.0,0.0,0.0,0.0,26.94,1.11,0.0
20140810:1950,0.0,0.0,0.0,0.0,0.0,26.7,0.81,0.0
20140810:2050,0.0,0.0,0.0,0.0,0.0,26.46,0.51,0.0
20140810:2150,0.0,0.0,0.0,0.0,0.0,26.32,0.46,0.0
20140810:2250,0.0,0.0,0.0,0.0,0.0,26.18,0.41,0.0
20140810:2350,0.0,0.0,0.0,0.0,0.0,26.04,0.36,0.0
20140811:0050,0.0,0.0,3.56,0.05,5.91,26.54,0.7,0.0
20140811:0150,43.73,0.0,70.77,1.04,18.83,27.05,1.04,0.0
20140811:0250,280.27,194.27,176.71,5.82,31.94,27.55,1.38,0.0
20140811:0350,449.29,380.84,206.89,8.68,45.08,28.21,1.28,0.0
20140811:0450,461.87,241.07,368.83,8.72,57.93,28.87,1.18,0.0
20140811:0550,566.32,385.8,377.44,10.7,69.67,29.53,1.08,0.0
20140811:0650,626.13,513.79,345.1,11.9,76.58,29.72,0.82,0.0
20140811:0750,321.05,34.42,393.11,6.22,71.81,29.91,0.57,0.0
20140811:0850,330.16,58.45,382.41,6.38,60.61,30.09,0.32,0.0
20140811:0950,307.2,78.88,329.96,5.92,47.88,30.06,0.4,0.0
20140811:1050,126.62,2.7,174.21,2.6,34.78,30.03,0.49,0.0
20140811:1150,79.78,3.86,114.49,1.75,21.64,30.0,0.58,0.0
20140811:1250,7.95,0.0,21.42,0.31,8.66,30.2,1.09,0.0
20140811:1350,0.0,0.0,0.0,0.0,0.0,30.39,1.59,0.0
20140811:1450,0.0,0.0,0.0,0.0,0.0,30.58,2.1,0.0
20140811:1550,0.0,0.0,0.0,0.0,0.0,29.64,2.0,0.0
20140811:1650,0.0,0.0,0.0,0.0,0.0,28.71,1.89,0.0
20140811:1750,0.0,0.0,0.0,0.0,0.0,27.77,1.79,0.0
20140811:1850,0.0,0.0,0.0,0.0,0.0,27.3,1.55,0.0
20140811:1950,0.0,0.0,0.0,0.0,0.0,26.82,1.31,0.0
20140811:2050,0.0,0.0,0.0,0.0,0.0,26.35,1.08,0.0
20140811:2150,0.0,0.0,0.0,0.0,0.0,26.21,1.0,0.0
20140811:2250,0.0,0.0,0.0,0.0,0.0,26.06,0.93,0.0
20140811:2350,0.0,0.0,0.0,0.0,0.0,25.92,0.86,0.0
20140812:0050,14.49,0.0,31.14,0.48,5.81,26.73,0.87,0.0
20140812:0150,108.79,42.96,119.7,2.76,18.73,27.55,0.89,0.0
20140812:0250,198.67,47.19,219.11,3.99,31.86,28.36,0.91,0.0
20140812:0350,440.57,354.17,222.44,8.47,44.99,29.15,1.61,0.0
20140812:0450,571.3,505.66,248.02,10.7,57.82,29.94,2.32,0.0
20140812:0550,659.42,619.9,257.4,12.22,69.49,30.73,3.02,0.0
20140812:0650,691.52,676.82,255.18,12.86,76.28,31.24,2.72,0.0
20140812:0750,592.26,418.16,376.18,11.01,71.56,31.76,2.41,0.0
20140812:0850,519.27,338.11,355.64,9.7,60.42,32.28,2.11,0.0
20140812:0950,449.22,316.64,276.61,8.42,47.72,32.01,2.25,0.0
20140812:1050,331.37,249.15,189.69,6.48,34.62,31.75,2.39,0.0
20140812:1150,152.26,82.4,136.49,3.47,21.48,31.49,2.52,0.0
20140812:1250,13.9,0.0,30.73,0.45,8.49,30.76,2.52,0.0
20140812:1350,0.0,0.0,0.0,0.0,0.0,30.03,2.52,0.0
20140812:1450,0.0,0.0,0.0,0.0,0.0,29.3,2.52,0.0
20140812:1550,0.0,0.0,0.0,0.0,0.0,29.01,3.03,0.0
20140812:1650,0.0,0.0,0.0,0.0,0.0,28.72,3.53,0.0
20140812:1750,0.0,0.0,0.0,0.0,0.0,28.42,4.03,0.0
20140812:1850,0.0,0.0,0.0,0.0,0.0,28.3,3.97,0.0
20140812:1950,0.0,0.0,0.0,0.0,0.0,28.18,3.92,0.0
20140812:2050,0.0,0.0,0.0,0.0,0.0,28.06,3.86,0.0
20140812:2150,0.0,0.0,0.0,0.0,0.0,28.0,3.95,0.0
20140812:2250,0.0,0.0,0.0,0.0,0.0,27.93,4.04,0.0
20140812:2350,0.0,0.0,0.0,0.0,0.0,27.87,4.12,0.0
20140813:0050,9.68,0.0,24.02,0.37,5.7,28.45,4.54,0.0
20140813:0150,98.38,23.28,121.72,2.32,18.64,29.02,4.96,0.0
20140813:0250,246.28,109.9,213.91,4.93,31.77,29.6,5.38,0.0
20140813:0350,428.98,297.12,252.79,8.03,44.89,30.67,5.72,0.0
20140813:0450,569.56,460.54,274.18,10.4,57.7,31.73,6.07,0.0
20140813:0550,659.12,575.81,283.94,11.94,69.31,32.8,6.41,0.0
20140813:0650,698.76,640.23,278.04,12.64,75.99,33.4,6.4,0.0
20140813:0750,678.29,618.18,274.03,12.27,71.3,34.01,6.39,0.0
20140813:0850,609.53,544.05,254.53,11.07,60.22,34.62,6.37,0.0
20140813:0950,398.64,200.06,319.93,7.41,47.54,34.09,6.01,0.0
20140813:1050,291.15,154.18,230.15,5.63,34.45,33.56,5.66,0.0
20140813:1150,139.02,54.79,144.53,3.09,21.31,33.03,5.3,0.0
20140813:1250,24.46,1.49,45.68,0.77,8.32,32.0,5.14,0.0
20140813:1350,0.0,0.0,0.0,0.0,0.0,30.96,4.99,0.0
20140813:1450,0.0,0.0,0.0,0.0,0.0,29.92,4.84,0.0
20140813:1550,0.0,0.0,0.0,0.0,0.0,29.59,5.08,0.0
20140813:1650,0.0,0.0,0.0,0.0,0.0,29.25,5.31,0.0
20140813:1750,0.0,0.0,0.0,0.0,0.0,28.92,5.54,0.0
20140813:1850,0.0,0.0,0.0,0.0,0.0,28.79,5.4,0.0
20140813:1950,0.0,0.0,0.0,0.0,0.0,28.67,5.25,0.0
20140813:2050,0.0,0.0,0.0,0.0,0.0,28.54,5.1,0.0
20140813:2150,0.0,0.0,0.0,0.0,0.0,28.37,5.15,0.0
20140813:2250,0.0,0.0,0.0,0.0,0.0,28.21,5.2,0.0
20140813:2350,0.0,0.0,0.0,0.0,0.0,28.04,5.26,0.0
20140814:0050,11.4,0.0,26.69,0.41,5.6,28.58,5.4,0.0
20140814:0150,106.39,37.52,120.53,2.62,18.55,29.12,5.54,0.0
20140814:0250,274.46,170.84,188.93,5.55,31.68,29.66,5.68,0.0
20140814:0350,438.58,322.23,241.03,8.21,44.8,31.06,5.66,0.0
20140814:0450,547.26,408.43,301.78,10.03,57.58,32.47,5.63,0.0
20140814:0550,652.84,576.59,284.33,11.93,69.12,33.87,5.6,0.0
20140814:0650,654.2,526.16,340.61,11.93,75.69,34.26,5.56,0.0
20140814:0750,635.78,507.91,334.6,11.59,71.03,34.65,5.53,0.0
20140814:0850,547.9,386.47,335.69,10.03,60.01,35.03,5.49,0.0
20140814:0950,387.02,185.43,323.32,7.24,47.37,34.49,4.8,0.0
20140814:1050,299.75,175.87,222.38,5.82,34.28,33.94,4.1,0.0
20140814:1150,154.65,94.6,130.16,3.57,21.14,33.39,3.41,0.0
20140814:1250,24.36,1.75,45.52,0.78,8.13,32.03,3.01,0.0
20140814:1350,0.0,0.0,0.0,0.0,0.0,30.66,2.61,0.0
20140814:1450,0.0,0.0,0.0,0.0,0.0,29.29,2.21,0.0
20140814:1550,0.0,0.0,0.0,0.0,0.0,29.06,2.53,0.0
20140814:1650,0.0,0.0,0.0,0.0,0.0,28.83,2.86,0.0
20140814:1750,0.0,0.0,0.0,0.0,0.0,28.59,3.19,0.0
20140814:1850,0.0,0.0,0.0,0.0,0.0,28.42,3.14,0.0
20140814:1950,0.0,0.0,0.0,0.0,0.0,28.26,3.09,0.0
20140814:2050,0.0,0.0,0.0,0.0,0.0,28.09,3.03,0.0
20140814:2150,0.0,0.0,0.0,0.0,0.0,27.73,2.78,0.0
20140814:2250,0.0,0.0,0.0,0.0,0.0,27.38,2.52,0.0
20140814:2350,0.0,0.0,0.0,0.0,0.0,27.02,2.26,0.0
20140815:0050,12.63,0.0,28.47,0.44,5.49,27.72,3.59,0.0
20140815:0150,106.37,36.65,120.76,2.6,18.46,28.43,4.91,0.0
20140815:0250,267.55,150.79,198.58,5.34,31.59,29.13,6.23,0.0
20140815:0350,352.45,143.82,308.36,6.57,44.7,29.79,5.65,0.0
20140815:0450,551.52,409.84,301.2,10.02,57.46,30.45,5.06,0.0
20140815:0550,635.14,512.46,320.0,11.52,68.93,31.11,4.47,0.0
20140815:0650,540.8,266.34,442.24,9.91,75.39,31.35,4.17,0.0
20140815:0750,476.55,181.08,443.18,8.81,70.76,31.6,3.86,0.0
20140815:0850,211.95,3.95,279.55,4.15,59.81,31.84,3.56,0.0
20140815:0950,66.61,0.0,101.51,1.49,47.18,31.63,2.94,0.0
20140815:1050,196.19,34.79,229.43,3.87,34.11,31.41,2.32,0.0
20140815:1150,71.72,3.18,105.21,1.6,20.96,31.19,1.7,0.0
20140815:1250,19.52,0.75,38.73,0.61,7.95,30.57,1.77,0.0
20140815:1350,0.0,0.0,0.0,0.0,0.0,29.95,1.83,0.0
20140815:1450,0.0,0.0,0.0,0.0,0.0,29.32,1.9,0.0
20140815:1550,0.0,0.0,0.0,0.0,0.0,28.98,2.49,0.0
20140815:1650,0.0,0.0,0.0,0.0,0.0,28.64,3.08,0.0
20140815:1750,0.0,0.0,0.0,0.0,0.0,28.3,3.67,0.0
20140815:1850,0.0,0.0,0.0,0.0,0.0,28.01,3.58,0.0
20140815:1950,0.0,0.0,0.0,0.0,0.0,27.73,3.49,0.0
20140815:2050,0.0,0.0,0.0,0.0,0.0,27.44,3.39,0.0
20140815:2150,0.0,0.0,0.0,0.0,0.0,27.26,3.03,0.0
20140815:2250,0.0,0.0,0.0,0.0,0.0,27.07,2.67,0.0
20140815:2350,0.0,0.0,0.0,0.0,0.0,26.89,2.3,0.0
20140816:0050,9.74,0.0,24.02,0.37,5.39,27.33,2.29,0.0
20140816:0150,67.11,3.9,97.54,1.52,18.36,27.76,2.29,0.0
20140816:0250,244.02,107.62,214.52,4.86,31.5,28.2,2.28,0.0
20140816:0350,342.41,136.1,310.16,6.48,44.61,29.0,1.96,0.0
20140816:0450,204.99,3.86,270.22,4.02,57.34,29.79,1.65,0.0
20140816:0550,589.37,444.01,353.83,11.04,68.74,30.59,1.34,0.0
20140816:0650,488.79,200.35,452.86,9.2,75.08,31.19,1.71,0.0
20140816:0750,471.91,187.62,440.92,8.85,70.49,31.8,2.07,0.0
20140816:0850,451.24,203.9,394.51,8.42,59.59,32.4,2.44,0.0
20140816:0950,238.28,27.11,291.94,4.65,47.0,32.36,2.03,0.0
20140816:1050,139.14,6.44,187.38,2.84,33.93,32.32,1.62,0.0
20140816:1150,91.57,10.4,124.74,2.01,20.78,32.27,1.21,0.0
20140816:1250,20.13,0.76,39.64,0.63,7.76,30.75,1.21,0.0
20140816:1350,0.0,0.0,0.0,0.0,0.0,29.23,1.21,0.0
20140816:1450,0.0,0.0,0.0,0.0,0.0,27.7,1.21,0.0
20140816:1550,0.0,0.0,0.0,0.0,0.0,27.63,1.26,0.0
20140816:1650,0.0,0.0,0.0,0.0,0.0,27.57,1.31,0.0
20140816:1750,0.0,0.0,0.0,0.0,0.0,27.5,1.37,0.0
20140816:1850,0.0,0.0,0.0,0.0,0.0,26.94,1.45,0.0
20140816:1950,0.0,0.0,0.0,0.0,0.0,26.39,1.53,0.0
20140816:2050,0.0,0.0,0.0,0.0,0.0,25.83,1.61,0.0
20140816:2150,0.0,0.0,0.0,0.0,0.0,25.69,1.64,0.0
20140816:2250,0.0,0.0,0.0,0.0,0.0,25.55,1.67,0.0
20140816:2350,0.0,0.0,0.0,0.0,0.0,25.41,1.7,0.0
20140817:0050,11.51,0.0,26.69,0.41,5.28,26.74,2.22,0.0
20140817:0150,110.42,51.29,114.48,2.8,18.27,28.08,2.74,0.0
20140817:0250,290.3,215.7,167.28,5.89,31.42,29.41,3.26,0.0
20140817:0350,462.61,398.93,200.47,8.68,44.51,30.26,3.36,0.0
20140817:0450,584.92,529.97,237.38,10.74,57.21,31.1,3.46,0.0
20140817:0550,667.41,636.44,252.52,12.22,68.54,31.95,3.56,0.0
20140817:0650,689.83,655.84,271.81,12.64,74.77,32.45,3.37,0.0
20140817:0750,668.49,631.65,268.77,12.26,70.21,32.95,3.19,0.0
20140817:0850,415.82,151.94,399.18,7.8,59.37,33.46,3.01,0.0
20140817:0950,394.34,204.07,317.25,7.36,46.8,33.27,2.77,0.0
20140817:1050,299.82,182.16,217.61,5.79,33.75,33.08,2.53,0.0
20140817:1150,124.96,39.48,141.41,2.75,20.6,32.89,2.29,0.0
20140817:1250,21.17,1.52,41.05,0.7,7.57,31.59,2.24,0.0
20140817:1350,0.0,0.0,0.0,0.0,0.0,30.28,2.19,0.0
20140817:1450,0.0,0.0,0.0,0.0,0.0,28.97,2.14,0.0
20140817:1550,0.0,0.0,0.0,0.0,0.0,28.52,2.56,0.0
20140817:1650,0.0,0.0,0.0,0.0,0.0,28.08,2.97,0.0
20140817:1750,0.0,0.0,0.0,0.0,0.0,27.63,3.39,0.0
20140817:1850,0.0,0.0,0.0,0.0,0.0,27.34,3.21,0.0
20140817:1950,0.0,0.0,0.0,0.0,0.0,27.06,3.03,0.0
20140817:2050,0.0,0.0,0.0,0.0,0.0,26.77,2.86,0.0
20140817:2150,0.0,0.0,0.0,0.0,0.0,26.53,2.65,0.0
20140817:2250,0.0,0.0,0.0,0.0,0.0,26.29,2.45,0.0
20140817:2350,0.0,0.0,0.0,0.0,0.0,26.05,2.25,0.0
20140818:0050,10.91,0.0,25.8,0.4,5.18,27.06,2.4,0.0
20140818:0150,102.53,33.26,118.73,2.46,18.18,28.06,2.55,0.0
20140818:0250,278.16,182.72,184.52,5.59,31.33,29.07,2.7,0.0
20140818:0350,438.37,338.1,234.02,8.24,44.41,30.74,2.73,0.0
20140818:0450,559.76,473.53,270.42,10.38,57.09,32.41,2.75,0.0
20140818:0550,591.79,444.85,354.6,11.01,68.34,34.08,2.77,0.0
20140818:0650,655.81,584.64,311.87,12.2,74.45,34.57,2.75,0.0
20140818:0750,647.65,597.45,288.58,12.04,69.92,35.06,2.74,0.0
20140818:0850,593.18,554.98,250.62,11.01,59.14,35.54,2.72,0.0
20140818:0950,474.44,399.98,234.82,8.84,46.61,35.05,2.6,0.0
20140818:1050,321.15,240.69,190.46,6.23,33.56,34.55,2.48,0.0
20140818:1150,147.96,87.67,129.19,3.37,20.41,34.05,2.36,0.0
20140818:1250,19.83,1.27,39.34,0.66,7.37,32.46,2.24,0.0
20140818:1350,0.0,0.0,0.0,0.0,0.0,30.86,2.12,0.0
20140818:1450,0.0,0.0,0.0,0.0,0.0,29.26,2.0,0.0
20140818:1550,0.0,0.0,0.0,0.0,0.0,28.76,1.93,0.0
20140818:1650,0.0,0.0,0.0,0.0,0.0,28.26,1.86,0.0
20140818:1750,0.0,0.0,0.0,0.0,0.0,27.76,1.79,0.0
20140818:1850,0.0,0.0,0.0,0.0,0.0,27.46,1.7,0.0
20140818:1950,0.0,0.0,0.0,0.0,0.0,27.16,1.61,0.0
20140818:2050,0.0,0.0,0.0,0.0,0.0,26.86,1.52,0.0
20140818:2150,0.0,0.0,0.0,0.0,0.0,26.66,1.43,0.0
20140818:2250,0.0,0.0,0.0,0.0,0.0,26.45,1.34,0.0
20140818:2350,0.0,0.0,0.0,0.0,0.0,26.25,1.26,0.0
20140819:0050,9.16,0.0,23.13,0.36,5.08,27.58,1.52,0.0
20140819:0150,107.39,45.09,116.23,2.66,18.09,28.9,1.78,0.0
20140819:0250,275.33,182.99,183.9,5.56,31.24,30.23,2.04,0.0
20140819:0350,430.56,325.54,240.94,8.13,44.31,31.68,2.34,0.0
20140819:0450,529.73,395.23,311.07,9.85,56.96,33.13,2.63,0.0
20140819:0550,602.47,475.18,340.23,11.19,68.14,34.58,2.92,0.0
20140819:0650,613.76,456.68,375.75,11.37,74.13,34.97,3.18,0.0
20140819:0750,612.36,478.45,350.41,11.29,69.63,35.37,3.44,0.0
20140819:0850,578.73,494.88,282.64,10.62,58.91,35.76,3.7,0.0
20140819:0950,471.28,384.91,241.74,8.7,46.4,35.29,3.43,0.0
20140819:1050,283.16,155.05,224.94,5.48,33.36,34.82,3.15,0.0
20140819:1150,126.37,46.63,137.88,2.8,20.21,34.34,2.88,0.0
20140819:1250,17.35,0.77,35.93,0.57,7.17,32.81,2.6,0.0
20140819:1350,0.0,0.0,0.0,0.0,0.0,31.28,2.32,0.0
20140819:1450,0.0,0.0,0.0,0.0,0.0,29.74,2.04,0.0
20140819:1550,0.0,0.0,0.0,0.0,0.0,29.12,1.86,0.0
20140819:1650,0.0,0.0,0.0,0.0,0.0,28.51,1.67,0.0
20140819:1750,0.0,0.0,0.0,0.0,0.0,27.89,1.49,0.0
20140819:1850,0.0,0.0,0.0,0.0,0.0,27.56,1.45,0.0
20140819:1950,0.0,0.0,0.0,0.0,0.0,27.24,1.41,0.0
20140819:2050,0.0,0.0,0.0,0.0,0.0,26.91,1.37,0.0
20140819:2150,0.0,0.0,0.0,0.0,0.0,26.9,1.3,0.0
20140819:2250,0.0,0.0,0.0,0.0,0.0,26.89,1.23,0.0
20140819:2350,0.0,0.0,0.0,0.0,0.0,26.88,1.16,0.0
20140820:0050,9.7,0.0,24.02,0.37,4.97,27.98,1.47,0.0
20140820:0150,107.1,45.62,115.48,2.65,18.0,29.07,1.77,0.0
20140820:0250,276.02,183.28,184.22,5.55,31.15,30.17,2.08,0.0
20140820:0350,440.82,352.44,228.22,8.31,44.21,32.01,2.41,0.0
20140820:0450,569.54,513.23,250.2,10.59,56.82,33.85,2.74,0.0
20140820:0550,643.29,604.65,273.24,11.97,67.93,35.7,3.08,0.0
20140820:0650,662.06,597.35,306.98,12.24,73.81,36.16,3.54,0.0
20140820:0750,608.0,468.85,354.4,11.19,69.33,36.62,4.01,0.0
20140820:0850,585.74,514.63,272.56,10.71,58.68,37.08,4.48,0.0
20140820:0950,444.78,321.55,271.65,8.24,46.2,36.51,3.81,0.0
20140820:1050,258.39,116.42,233.24,5.04,33.17,35.94,3.14,0.0
20140820:1150,143.91,84.91,127.74,3.28,20.02,35.37,2.47,0.0
20140820:1250,19.04,1.28,38.39,0.64,6.96,33.65,2.3,0.0
20140820:1350,0.0,0.0,0.0,0.0,0.0,31.93,2.13,0.0
20140820:1450,0.0,0.0,0.0,0.0,0.0,30.2,1.96,0.0
20140820:1550,0.0,0.0,0.0,0.0,0.0,29.95,2.66,0.0
20140820:1650,0.0,0.0,0.0,0.0,0.0,29.69,3.37,0.0
20140820:1750,0.0,0.0,0.0,0.0,0.0,29.44,4.07,0.0
20140820:1850,0.0,0.0,0.0,0.0,0.0,29.28,3.43,0.0
20140820:1950,0.0,0.0,0.0,0.0,0.0,29.11,2.78,0.0
20140820:2050,0.0,0.0,0.0,0.0,0.0,28.95,2.14,0.0
20140820:2150,0.0,0.0,0.0,0.0,0.0,28.88,2.51,0.0
20140820:2250,0.0,0.0,0.0,0.0,0.0,28.81,2.88,0.0
